id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwdf0W5_7pvs4fz6d2T,2016-08-02T22:55:33Z,2018-05-07T11:30:44Z,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,us/fl/titusville/3045columbiablvd/-66290238,28.55191646,-80.83984669,,16,16,USD,Deluxe Pizza,Pizzoni's,32780,USD,0,25,FL
AVwdf0W5_7pvs4fz6d2T,2016-08-02T22:55:33Z,2018-05-07T11:30:44Z,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,us/fl/titusville/3045columbiablvd/-66290238,28.55191646,-80.83984669,,17,17,USD,Everything Pizza,Pizzoni's,32780,USD,0,25,FL
AVwdf0W5_7pvs4fz6d2T,2016-08-02T22:55:33Z,2018-05-07T11:30:44Z,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,us/fl/titusville/3045columbiablvd/-66290238,28.55191646,-80.83984669,,16.5,16.5,USD,Bbq Pizza,Pizzoni's,32780,USD,0,25,FL
AVwdf0W5_7pvs4fz6d2T,2016-08-02T22:55:33Z,2018-05-07T11:30:44Z,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,us/fl/titusville/3045columbiablvd/-66290238,28.55191646,-80.83984669,,16,16,USD,The New Yorker Pizza,Pizzoni's,32780,USD,0,25,FL
AVwdf0W5_7pvs4fz6d2T,2016-08-02T22:55:33Z,2018-05-07T11:30:44Z,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,us/fl/titusville/3045columbiablvd/-66290238,28.55191646,-80.83984669,,15,15,USD,Veggie Pizza,Pizzoni's,32780,USD,0,25,FL
AVwdf0W5_7pvs4fz6d2T,2016-08-02T22:55:33Z,2018-05-07T11:30:44Z,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,us/fl/titusville/3045columbiablvd/-66290238,28.55191646,-80.83984669,,16,16,USD,Cheeseburger Pizza,Pizzoni's,32780,USD,0,25,FL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Veggie Pizza,Sofia's Pizza,60607,USD,0,25,IL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Garlic Pizza,Sofia's Pizza,60607,USD,0,25,IL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Bbq Chicken Pizza,Sofia's Pizza,60607,USD,0,25,IL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Veggie Pizza,Sofia's Pizza,60607,USD,0,25,IL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Spinach Pizza,Sofia's Pizza,60607,USD,0,25,IL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Chicken Ranch Pizza,Sofia's Pizza,60607,USD,0,25,IL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Chicken Ranch Pizza,Sofia's Pizza,60607,USD,0,25,IL
AVwcrS0bIN2L1WUfnqNx,2016-04-17T07:32:44Z,2018-05-07T11:28:44Z,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1132wtaylorst/1393138327,41.869442,-87.65549,,21.99,14.99,USD,Pizza Roma,Sofia's Pizza,60607,USD,0,25,IL
AVwcvDt2_7pvs4fzyZGZ,2016-03-21T00:13:15Z,2018-05-07T11:28:26Z,36 Main St,Pizza Place,Accommodation & Food Services,Lockport,US,us/ny/lockport/36mainst/1114137535,43.16955363,-78.69331602,,12.99,12.99,USD,White Pizza,Papa Leo's,14094,USD,0,25,NY
AVwcvDt2_7pvs4fzyZGZ,2016-03-21T00:13:15Z,2018-05-07T11:28:26Z,36 Main St,Pizza Place,Accommodation & Food Services,Lockport,US,us/ny/lockport/36mainst/1114137535,43.16955363,-78.69331602,,1.94,1.94,USD,Slice of Pizza,Papa Leo's,14094,USD,0,25,NY
AVwcvDt2_7pvs4fzyZGZ,2016-03-21T00:13:15Z,2018-05-07T11:28:26Z,36 Main St,Pizza Place,Accommodation & Food Services,Lockport,US,us/ny/lockport/36mainst/1114137535,43.16955363,-78.69331602,,13.99,13.99,USD,Buffalo Chicken Finger Pizza,Papa Leo's,14094,USD,0,25,NY
AVwcvDt2_7pvs4fzyZGZ,2016-03-21T00:13:15Z,2018-05-07T11:28:26Z,36 Main St,Pizza Place,Accommodation & Food Services,Lockport,US,us/ny/lockport/36mainst/1114137535,43.16955363,-78.69331602,,12.99,12.99,USD,Veggie Garden Pizza,Papa Leo's,14094,USD,0,25,NY
AVwcvDt2_7pvs4fzyZGZ,2016-03-21T00:13:15Z,2018-05-07T11:28:26Z,36 Main St,Pizza Place,Accommodation & Food Services,Lockport,US,us/ny/lockport/36mainst/1114137535,43.16955363,-78.69331602,,13.99,13.99,USD,Philly Cheese Steak Pizza,Papa Leo's,14094,USD,0,25,NY
